Gene,Num_Protected_Comorbidities,Protected_Comorbidities,Median_RR,Max_CI_Upper
ENSG00000100968.13,1,Hidradenitis Suppurativa,0.43662587412587417,0.9506984641873173
ENSG00000100916.13,1,Ventricular Septal Defect,0.6440281030444965,0.9896214744606583
ENSG00000100614.17,1,Atrioventricular Septal Defect,0.3274725274725275,0.7675900890875831
ENSG00000100612.13,1,Scoliosis,0.19827586206896552,0.8679501644488814
ENSG00000100483.13,1,Conductive Hearing Loss Disorder,0.47173489278752434,0.8567234458148532
ENSG00000100478.14,1,Sleep Apnea Syndrome,0.6743986254295533,0.9499076415269858
ENSG00000100441.9,1,Sleep Apnea Syndrome,0.6901737101374125,0.9361312824427221
ENSG00000100429.17,1,Hashimoto Thyroiditis,0.28380952380952384,0.9557523692166743
ENSG00000100422.13,1,Hashimoto Thyroiditis,0.18935643564356436,0.805927918636384
ENSG00000100410.7,1,Hashimoto Thyroiditis,0.3140495867768595,0.9281011954122909
ENSG00000102098.17,1,Celiac Disease,0.384180790960452,0.9359430754271664
ENSG00000102265.11,1,Scoliosis,0.2113095238095238,0.9248800021433344
ENSG00000083799.17,1,Psoriasis,0.24096385542168675,0.671633379428846
ENSG00000102271.13,1,Alopecia Areata,0.3286384976525822,0.9054369860289804
ENSG00000105369.9,1,Celiac Disease,0.1238471673254282,0.8991658578032904
ENSG00000105364.13,1,Hashimoto Thyroiditis,0.3190476190476191,0.9428504015315634
ENSG00000105323.16,1,Hashimoto Thyroiditis,0.2792452830188679,0.9404481058674256
ENSG00000105122.12,1,Hashimoto Thyroiditis,0.23793103448275862,0.8017193828428696
ENSG00000104687.12,1,Hashimoto Thyroiditis,0.3302752293577982,0.8241011346239161
ENSG00000104442.9,1,Celiac Disease,0.4438356164383561,0.9760689196210812
ENSG00000104361.9,1,Conductive Hearing Loss Disorder,0.5281065088757396,0.9191524588572217
ENSG00000104131.12,1,Alopecia Areata,0.24697336561743344,0.8385101986496369
ENSG00000104081.13,1,Patent Foramen Ovale,0.5301204819277109,0.9860567078457815
ENSG00000104055.15,1,Atrioventricular Septal Defect,0.3881884538818845,0.786123127865726
ENSG00000103995.13,1,Hidradenitis Suppurativa,0.3531300160513644,0.9968176972851622
ENSG00000103769.9,1,Atrioventricular Septal Defect,0.36819172113289755,0.922029298767429
ENSG00000103653.16,1,Conductive Hearing Loss Disorder,0.5351089588377724,0.9846736688412416
ENSG00000103544.14,1,Celiac Disease,0.3500724287783679,0.9081733031574214
ENSG00000103343.12,1,Hashimoto Thyroiditis,0.16363636363636364,0.6968305825848004
ENSG00000103064.13,1,Scoliosis,0.2796610169491526,0.9130800411120957
ENSG00000103035.10,1,Conductive Hearing Loss Disorder,0.5465693430656935,0.9732358688339662
ENSG00000103005.11,1,Hypothyroidism,0.6362732095490716,0.9279734767599314
ENSG00000102978.12,1,Alopecia Areata,0.3182870370370371,0.8768102701722427
ENSG00000102967.11,1,Reactive Airway Disease,0.3996003996003996,0.9293367054866242
ENSG00000102871.15,1,Atrioventricular Septal Defect,0.2412121212121212,0.9780591215983813
ENSG00000102805.14,1,Scoliosis,0.291156462585034,0.9035635957548289
ENSG00000102796.10,1,Hidradenitis Suppurativa,0.2241273729332517,0.9260428543349378
ENSG00000102753.9,1,Hidradenitis Suppurativa,0.39403819282720076,0.9536637217596504
ENSG00000102710.19,1,Hearing Loss Disorder,0.5127272727272727,0.9840652286282605
ENSG00000102409.9,1,Atrioventricular Septal Defect,0.3616600790513834,0.7506686099666415
ENSG00000102349.17,1,Atrioventricular Septal Defect,0.4617283950617284,0.9174381758099691
ENSG00000100395.14,1,Hashimoto Thyroiditis,0.19570707070707072,0.8328293352093572
ENSG00000100353.17,1,Atrial Septal Defect,0.6009160305343512,0.8692896647178832
ENSG00000100345.20,1,Celiac Disease,0.39276018099547516,0.9144560429032391
ENSG00000100307.12,1,Hidradenitis Suppurativa,0.4083044982698962,0.9117488971717135
ENSG00000091129.19,1,Scoliosis,0.30248618784530384,0.8414099261339552
ENSG00000090989.17,1,Celiac Disease,0.28403361344537814,0.9255816516454597
ENSG00000090975.12,1,Pulmonary Hypertension,0.34345794392523366,0.9982990600514545
ENSG00000090861.15,1,Strabismus,0.32806324110671936,0.9188060148917412
ENSG00000090621.13,1,Hashimoto Thyroiditis,0.3131868131868132,0.8524748269012058
ENSG00000090447.11,1,Conductive Hearing Loss Disorder,0.4902356902356903,0.859971431562842
ENSG00000090376.10,1,Celiac Disease,0.3734335839598997,0.9684570167056299
ENSG00000090339.8,1,Hypothyroidism,0.6691148775894539,0.9916597219731123
ENSG00000089847.12,1,Pneumonia,0.23122238586156113,0.7547146264591951
ENSG00000089053.12,1,Strabismus,0.41208791208791207,0.9857371282372662
ENSG00000089022.13,1,Sleep Apnea Syndrome,0.684322033898305,0.9393205603647233
ENSG00000088899.14,1,Hearing Loss Disorder,0.6031456576248005,0.989518001558659
ENSG00000088833.17,1,Atrioventricular Septal Defect,0.40382608695652167,0.838234472075394
ENSG00000088387.18,1,Hidradenitis Suppurativa,0.28319502074688796,0.7050109212597251
ENSG00000087903.12,1,Hidradenitis Suppurativa,0.32207207207207206,0.8312185642248557
ENSG00000087502.17,1,Hashimoto Thyroiditis,0.33903133903133903,0.9230061331019086
ENSG00000087269.15,1,Strabismus,0.4621212121212121,0.9894915266152194
ENSG00000086758.15,1,Hearing Loss Disorder,0.5933888118354138,0.9829250908061384
ENSG00000086730.16,1,Atrioventricular Septal Defect,0.46176046176046176,0.935361900443049
ENSG00000086666.18,1,Hashimoto Thyroiditis,0.3745664739884393,0.9134639779964889
ENSG00000086619.13,1,Hashimoto Thyroiditis,0.29320388349514565,0.9872386575291378
ENSG00000086598.10,1,Hearing Loss Disorder,0.5651392632524708,0.936631409294551
ENSG00000085982.13,1,Ventricular Septal Defect,0.6620568757304246,0.9958476647143677
ENSG00000084463.7,1,Psoriasis,0.3108298171589311,0.9865086296681012
ENSG00000083896.12,1,Psoriasis,0.30005941770647654,0.8378392683528192
ENSG00000083838.15,1,Alopecia Areata,0.33372093023255817,0.8453077722932398
ENSG00000083812.11,1,Conductive Hearing Loss Disorder,0.4417508417508417,0.9151633575673985
ENSG00000091542.8,1,Hashimoto Thyroiditis,0.1109625668449198,0.8200684713508568
ENSG00000091651.8,1,Hidradenitis Suppurativa,0.34279835390946506,0.7921007129282946
ENSG00000092067.5,1,Ventricular Septal Defect,0.627184071515644,0.9857054513540264
ENSG00000099810.18,1,Alopecia Areata,0.3939393939393939,0.9829013682853708
ENSG00000100294.12,1,Celiac Disease,0.33529411764705885,0.7803786243989226
ENSG00000100281.13,1,Scoliosis,0.3263888888888889,0.9450509543243517
ENSG00000100271.16,1,Conductive Hearing Loss Disorder,0.47914285714285715,0.8818982583552968
ENSG00000100151.15,1,Hearing Loss Disorder,0.5566202090592335,0.9138179211497108
ENSG00000100106.19,1,Hypothyroidism,0.6654767975522692,0.9063823858531698
ENSG00000100105.17,1,Atrioventricular Septal Defect,0.4996336996336997,0.992904503976472
ENSG00000100077.14,1,Hidradenitis Suppurativa,0.38500000000000006,0.9926364881522057
ENSG00000100031.18,1,Folliculitis,0.13262099308610936,0.9406267359171046
ENSG00000099985.3,1,Hidradenitis Suppurativa,0.3950617283950617,0.9129944639554373
ENSG00000099940.11,1,Atrioventricular Septal Defect,0.39279869067103107,0.9193575012288433
ENSG00000099917.17,1,Sleep Apnea Syndrome,0.6496598639455782,0.990714161651991
ENSG00000099866.14,1,Hearing Loss Disorder,0.6190783807062877,0.9823958486707043
ENSG00000099377.13,1,Hashimoto Thyroiditis,0.28380952380952384,0.9557523692166743
ENSG00000092096.16,1,Conductive Hearing Loss Disorder,0.5351089588377724,0.9846736688412416
ENSG00000099365.10,1,Celiac Disease,0.3746130030959752,0.8721519092843835
ENSG00000099364.16,1,Folliculitis,0.543233082706767,0.9782189222377334
ENSG00000096968.13,1,Conductive Hearing Loss Disorder,0.551502772103881,0.9693559440448841
ENSG00000096060.14,1,Hashimoto Thyroiditis,0.1349206349206349,0.5809492694875192
ENSG00000095585.16,1,Celiac Disease,0.2985404688191066,0.7748927020503714
ENSG00000095209.11,1,Hearing Loss Disorder,0.5060106234274532,0.9439041360918877
ENSG00000095066.11,1,Scoliosis,0.2727272727272727,0.9544909767808537
ENSG00000095002.13,1,Psoriasis,0.2164073550212164,0.9319867915877947
ENSG00000094916.15,1,Astigmatism,0.4418500224517288,0.986807080097834
ENSG00000092978.10,1,Hearing Loss Disorder,0.5802707930367504,0.9836415604676474
ENSG00000092931.11,1,"Otitis Media, Susceptibility To",0.36181818181818176,0.9674366421509177
ENSG00000092531.9,1,Atrioventricular Septal Defect,0.3881884538818845,0.786123127865726
ENSG00000127463.14,1,Seborrheic Dermatitis,0.12450436161776368,0.936844066335651
ENSG00000127720.7,1,Celiac Disease,0.3698630136986301,0.8326071111721494
ENSG00000170677.5,1,Hidradenitis Suppurativa,0.40770609318996415,0.9421989228499433
ENSG00000161395.13,1,Strabismus,0.4054421768707483,0.9699401917100504
ENSG00000161298.17,1,Celiac Disease,0.21288515406162462,0.695195317930968
ENSG00000161217.11,1,Folliculitis,0.36432637571157495,0.9860924999609991
ENSG00000161202.17,1,Conductive Hearing Loss Disorder,0.5246305418719212,0.9806279268973597
ENSG00000160867.14,1,Patent Foramen Ovale,0.23539668700959024,0.7462410014254955
ENSG00000160789.19,1,Conductive Hearing Loss Disorder,0.4769140853302163,0.8918296163952005
ENSG00000160785.13,1,Atrioventricular Septal Defect,0.4841093865484109,0.9805937237334847
ENSG00000160752.14,1,Celiac Disease,0.2648475120385233,0.8636005397015794
ENSG00000160695.14,1,Hearing Loss Disorder,0.5840232714253748,0.9584345325129118
ENSG00000160602.13,1,Atrioventricular Septal Defect,0.362714013950539,0.6992754760923714
ENSG00000160307.9,1,Patent Foramen Ovale,0.37732919254658387,0.8773595495030644
ENSG00000160209.18,1,Ventricular Septal Defect,0.5745679012345679,0.9881201223423045
ENSG00000160193.11,1,Atrioventricular Septal Defect,0.33458646616541354,0.9210833826811362
ENSG00000160191.17,1,Atrioventricular Septal Defect,0.3955189757658893,0.9895419252137804
ENSG00000160180.15,1,Celiac Disease,0.3734335839598997,0.9684570167056299
ENSG00000160097.16,1,Folliculitis,0.4986522911051213,0.9819336893319703
ENSG00000160013.8,1,Strabismus,0.32929782082324455,0.7884871086829299
ENSG00000159882.12,1,Celiac Disease,0.2603174603174603,0.8489504289038948
ENSG00000159873.9,1,Psoriasis,0.328125,0.9902378784620435
ENSG00000159650.8,1,Sleep Apnea Syndrome,0.563048245614035,0.8119065892531564
ENSG00000159648.11,1,Conductive Hearing Loss Disorder,0.3146186440677966,0.5765683024683619
ENSG00000159588.14,1,Scoliosis,0.2864864864864865,0.8890073339003932
ENSG00000159496.14,1,Folliculitis,0.3548644338118022,0.8740876367839335
ENSG00000159363.17,1,Hashimoto Thyroiditis,0.1989795918367347,0.8466862039591325
ENSG00000159208.15,1,Alopecia Areata,0.2981514609421586,0.889752066148021
ENSG00000159147.17,1,Hidradenitis Suppurativa,0.42812914639540023,0.9561187407022315
ENSG00000159069.13,1,Scoliosis,0.11652703731911652,0.8770197544153475
ENSG00000158941.16,1,Hearing Loss Disorder,0.5149758454106279,0.9010000256209739
ENSG00000161381.13,1,Psoriasis,0.34658385093167704,0.922919573709362
ENSG00000161813.21,1,Scoliosis,0.19209039548022597,0.8409166239364124
ENSG00000158716.8,1,Atrioventricular Septal Defect,0.3955189757658893,0.9895419252137804
ENSG00000161888.11,1,Hidradenitis Suppurativa,0.3134920634920635,0.8858296043689056
ENSG00000163462.17,1,Pulmonary Hypertension,0.18287037037037038,0.7708465596610974
ENSG00000163421.8,1,Hidradenitis Suppurativa,0.1186868686868687,0.8601887414701497
ENSG00000163406.10,1,Celiac Disease,0.29965156794425085,0.9759564575998786
ENSG00000163399.15,1,Hearing Loss Disorder,0.5837912087912087,0.9672081145914235
ENSG00000163376.11,1,Psoriasis,0.28340080971659914,0.9703686524473611
ENSG00000163359.15,1,Ventricular Septal Defect,0.6620568757304246,0.9958476647143677
ENSG00000163312.10,1,Hashimoto Thyroiditis,0.30823786142935083,0.8389606871497371
ENSG00000163251.3,1,Hypothyroidism,0.639542614014094,0.8864140164795355
ENSG00000163221.8,1,Hidradenitis Suppurativa,0.10532407407407407,0.7641463336581655
ENSG00000163219.11,1,Atrioventricular Septal Defect,0.4617283950617284,0.9174381758099691
ENSG00000163171.7,1,Hidradenitis Suppurativa,0.22857142857142856,0.9441853815398389
ENSG00000163104.17,1,Psoriasis,0.2938271604938272,0.8866362966764822
ENSG00000162980.16,1,Hashimoto Thyroiditis,0.2768549280177187,0.8182263782931354
ENSG00000162894.11,1,Celiac Disease,0.32836516068933397,0.8520809537403607
ENSG00000162889.10,1,Atrioventricular Septal Defect,0.49182115594329334,0.9773601977374469
ENSG00000162817.6,1,Hearing Loss Disorder,0.5060106234274532,0.9439041360918877
ENSG00000162753.11,1,Astigmatism,0.4329004329004329,0.9252375539460205
ENSG00000162664.16,1,Celiac Disease,0.45977011494252873,0.9783051594856461
ENSG00000162614.18,1,Patent Foramen Ovale,0.5041322314049587,0.9743267846626159
ENSG00000162607.12,1,Hashimoto Thyroiditis,0.32929782082324455,0.9730874912005882
ENSG00000162576.16,1,Hashimoto Thyroiditis,0.3698630136986301,0.9543535771379359
ENSG00000162517.12,1,Psoriasis,0.34658385093167704,0.922919573709362
ENSG00000162438.11,1,Scoliosis,0.2727272727272727,0.9544909767808537
ENSG00000162373.12,1,Hidradenitis Suppurativa,0.4480431848852901,0.9386198415646309
ENSG00000162241.12,1,Conductive Hearing Loss Disorder,0.40564903846153844,0.8135745536935118
ENSG00000162144.9,1,Hidradenitis Suppurativa,0.21151586368977676,0.8745029016852469
ENSG00000161920.9,1,Hidradenitis Suppurativa,0.42284482758620684,0.9205354750090935
ENSG00000158850.14,1,Folliculitis,0.43344456803856135,0.9438270956301178
ENSG00000158691.14,1,Psoriasis,0.26179702650290887,0.8965424869205281
ENSG00000127863.15,1,Hidradenitis Suppurativa,0.3481063658340048,0.7768033294846247
ENSG00000154760.13,1,Psoriasis,0.3525,0.9388128285959454
ENSG00000154511.11,1,Psoriasis,0.29850746268656714,0.900782418082243
ENSG00000154265.15,1,Conductive Hearing Loss Disorder,0.5024404249210451,0.9125801340108428
ENSG00000154174.7,1,Scoliosis,0.2601398601398601,0.9104252730769692
ENSG00000154153.13,1,Psoriasis,0.32751091703056767,0.9392965770824336
ENSG00000154079.5,1,Hashimoto Thyroiditis,0.3611274221961245,0.9832510923611006
ENSG00000154016.13,1,Celiac Disease,0.23431498079385404,0.9707271868436156
ENSG00000153885.14,1,Patent Foramen Ovale,0.39707256306446587,0.7416775628267145
ENSG00000153310.19,1,Atrioventricular Septal Defect,0.4729678638941399,0.9813979773032891
ENSG00000153187.18,1,Hearing Loss Disorder,0.5650862068965516,0.9197359838328546
ENSG00000153006.15,1,Hashimoto Thyroiditis,0.3997668997668998,0.9964839122900884
ENSG00000152990.13,1,Atrioventricular Septal Defect,0.3493265993265993,0.8753254533784018
ENSG00000152944.8,1,Conductive Hearing Loss Disorder,0.518452380952381,0.9541179304273071
ENSG00000152926.14,1,Celiac Disease,0.26605504587155965,0.7560361951458889
ENSG00000152894.14,1,Scoliosis,0.2958904109589041,0.9183169526474166
ENSG00000152558.14,1,Hashimoto Thyroiditis,0.23174157303370785,0.9852008579889583
ENSG00000152492.13,1,Psoriasis,0.3100541842263697,0.8659182500977648
ENSG00000152465.17,1,Patent Foramen Ovale,0.4514285714285714,0.8371232226776792
ENSG00000152380.9,1,Obstructive Sleep Apnea Syndrome,0.6493946731234866,0.9503791342113886
ENSG00000152359.14,1,Conductive Hearing Loss Disorder,0.5351089588377724,0.9846736688412416
ENSG00000152270.8,1,Celiac Disease,0.1941638608305275,0.8059351432994425
ENSG00000152242.10,1,Hashimoto Thyroiditis,0.23793103448275862,0.8017193828428696
ENSG00000152240.12,1,Hashimoto Thyroiditis,0.2682660850599782,0.7928261363625503
ENSG00000152217.16,1,Psoriasis,0.2789297658862876,0.9550968288140572
ENSG00000152207.7,1,Hidradenitis Suppurativa,0.45803571428571427,0.9975304662183067
ENSG00000151892.14,1,Seborrheic Dermatitis,0.2687782805429864,0.7530372534011023
ENSG00000151743.10,1,Hashimoto Thyroiditis,0.29320388349514565,0.9872386575291378
ENSG00000151726.13,1,Hidradenitis Suppurativa,0.4296875,0.935514024062766
ENSG00000154620.5,1,Hashimoto Thyroiditis,0.27252747252747256,0.8054298952571931
ENSG00000154928.16,1,Hidradenitis Suppurativa,0.21151586368977676,0.8745029016852469
ENSG00000158623.14,1,Hashimoto Thyroiditis,0.32929782082324455,0.9730874912005882
ENSG00000155026.16,1,Astigmatism,0.4329004329004329,0.9252375539460205
ENSG00000158473.6,1,Scoliosis,0.3142458100558659,0.8746192634789113
ENSG00000158417.10,1,Ventricular Septal Defect,0.53328645100797,0.9189029922628251
ENSG00000158109.14,1,Hypothyroidism,0.6997144022847817,0.8974278270137094
ENSG00000157978.11,1,Psoriasis,0.32031726662599147,0.8947416250976149
ENSG00000157954.14,1,Hashimoto Thyroiditis,0.32929782082324455,0.9730874912005882
ENSG00000157800.17,1,Conductive Hearing Loss Disorder,0.5416911332941867,0.9732261182715133
ENSG00000157796.17,1,Celiac Disease,0.2985404688191066,0.7748927020503714
ENSG00000157741.14,1,Celiac Disease,0.2254047322540473,0.9342243168786187
ENSG00000157625.15,1,Psoriasis,0.36455696202531646,0.9711954526492999
ENSG00000157184.6,1,Atrioventricular Septal Defect,0.39438502673796794,0.7987126385925687
ENSG00000156976.16,1,Hashimoto Thyroiditis,0.34105960264900664,0.8796353396394215
ENSG00000156831.7,1,Celiac Disease,0.4338235294117647,0.9772397822804517
ENSG00000156738.17,1,Psoriasis,0.17267080745341615,0.7441647769279529
ENSG00000156735.10,1,Psoriasis,0.20253164556962025,0.6101543592983413
ENSG00000156671.12,1,Conductive Hearing Loss Disorder,0.5294964028776978,0.942698421272946
ENSG00000156642.16,1,Atrioventricular Septal Defect,0.4172549019607843,0.928343660366089
ENSG00000156500.14,1,Psoriasis,0.2496847414880202,0.8551141955123845
ENSG00000156097.12,1,Patent Ductus Arteriosus,0.5351851851851851,0.9275589019275109
ENSG00000156052.10,1,Atrioventricular Septal Defect,0.3331034482758621,0.7420344831257658
ENSG00000155970.11,1,Ventricular Septal Defect,0.6472416472416472,0.9722650424380258
ENSG00000155868.7,1,Hashimoto Thyroiditis,0.2792452830188679,0.9404481058674256
ENSG00000155858.5,1,Ventricular Septal Defect,0.6260069044879172,0.9397831784917166
ENSG00000155659.14,1,Scoliosis,0.27705627705627706,0.9696401754621732
ENSG00000155636.14,1,Hearing Loss Disorder,0.5904882154882155,0.9369469546044348
ENSG00000155330.9,1,Alopecia Areata,0.3286384976525822,0.9054369860289804
ENSG00000155324.9,1,Folliculitis,0.4271206690561529,0.8234988380009238
ENSG00000155256.17,1,Folliculitis,0.5141975308641975,0.9476075853049629
ENSG00000163468.14,1,Patent Foramen Ovale,0.1096418732782369,0.7838057552647878
ENSG00000163492.14,1,Celiac Disease,0.12642140468227425,0.9176732930493346
ENSG00000163519.13,1,Atrioventricular Septal Defect,0.4335664335664336,0.8782321826797819
ENSG00000168955.3,1,Strabismus,0.4779874213836478,0.9773798181992882
ENSG00000168781.21,1,Atrioventricular Septal Defect,0.4474431818181818,0.906360200893179
ENSG00000168734.13,1,Sleep Apnea Syndrome,0.530718954248366,0.8911103031721557
ENSG00000168575.9,1,Hypothyroidism,0.6343283582089553,0.8847395971312898
ENSG00000168488.18,1,Conductive Hearing Loss Disorder,0.5129078014184397,0.9130069021029179
ENSG00000168389.17,1,Patent Foramen Ovale,0.4437669376693767,0.8895917347610401
ENSG00000168286.2,1,Hashimoto Thyroiditis,0.2995391705069124,0.8852604858120813
ENSG00000168081.8,1,Hidradenitis Suppurativa,0.1263227513227513,0.9149638384744759
ENSG00000168056.15,1,Scoliosis,0.28439153439153436,0.8224191961184566
ENSG00000168038.10,1,Sleep Apnea Syndrome,0.6751196172248803,0.9518769244026482
ENSG00000167986.13,1,Hashimoto Thyroiditis,0.22777777777777777,0.968462570153005
ENSG00000167972.13,1,Hidradenitis Suppurativa,0.4418500224517288,0.986807080097834
ENSG00000167895.14,1,Hashimoto Thyroiditis,0.26605504587155965,0.8961956337037327
ENSG00000167881.14,1,Celiac Disease,0.23909774436090225,0.7802464599331985
ENSG00000167785.8,1,Hearing Loss Disorder,0.49843750000000003,0.907585177406839
ENSG00000167721.10,1,Atrioventricular Septal Defect,0.3724770642201835,0.8293391601471851
ENSG00000167676.4,1,Hidradenitis Suppurativa,0.12115384615384617,0.8778937602836568
ENSG00000167674.14,1,Hashimoto Thyroiditis,0.23174157303370785,0.9852008579889583
ENSG00000167670.15,1,Hidradenitis Suppurativa,0.39832285115303984,0.8506413450143165
ENSG00000167658.15,1,Celiac Disease,0.42358974358974355,0.9034553610513194
ENSG00000167641.10,1,Hidradenitis Suppurativa,0.23607038123167154,0.7674746419359143
ENSG00000167613.15,1,Psoriasis,0.28795098706603134,0.9859070321135558
ENSG00000167562.12,1,Psoriasis,0.29515938606847697,0.8240699725777295
ENSG00000167460.14,1,Ventricular Septal Defect,0.5788043478260869,0.9103565115932075
ENSG00000167371.17,1,Hashimoto Thyroiditis,0.3802172670097198,0.9473520774352727
ENSG00000167363.13,1,Conductive Hearing Loss Disorder,0.3653308480894688,0.9823431122986024
ENSG00000167220.11,1,Hypothyroidism,0.6665485471296952,0.8926704393023205
ENSG00000167088.10,1,Hashimoto Thyroiditis,0.38665132336018415,0.9635247871037447
ENSG00000168872.16,1,Pulmonary Hypertension,0.2953560371517028,0.9813974053065798
ENSG00000169062.14,1,Atrioventricular Septal Defect,0.44429254955570746,0.8587902823041242
ENSG00000163520.13,1,Hidradenitis Suppurativa,0.43118466898954705,0.909790292675348
ENSG00000169193.11,1,Hashimoto Thyroiditis,0.3668639053254438,0.9988830773556382
ENSG00000170638.9,1,Hidradenitis Suppurativa,0.3531300160513644,0.9968176972851622
ENSG00000170632.13,1,Hashimoto Thyroiditis,0.3819444444444444,0.9856733881456572
ENSG00000170571.11,1,Conductive Hearing Loss Disorder,0.5073863636363636,0.8869417642420596
ENSG00000170525.19,1,Hidradenitis Suppurativa,0.4349376114081997,0.9713487688767024
ENSG00000170515.13,1,Hidradenitis Suppurativa,0.3828125,0.8846862859958815
ENSG00000170396.7,1,Celiac Disease,0.3852813852813853,0.831692743925201
ENSG00000170385.9,1,Psoriasis,0.280833815865663,0.7838020573115343
ENSG00000170382.11,1,Strabismus,0.271875,0.876578927080986
ENSG00000170365.9,1,Patent Foramen Ovale,0.4620915032679738,0.8720530119645634
ENSG00000170345.9,1,Sleep Apnea Syndrome,0.6453349282296651,0.9274185214504601
ENSG00000170161.6,1,Hashimoto Thyroiditis,0.21639784946236562,0.920376474673152
ENSG00000170074.19,1,Astigmatism,0.4349376114081997,0.9713487688767024
ENSG00000170027.6,1,Pulmonary Hypertension,0.30217391304347824,0.8787113058610756
ENSG00000169918.9,1,Hearing Loss Disorder,0.5364431486880465,0.999139551225269
ENSG00000169896.16,1,Atrioventricular Septal Defect,0.10206240084611318,0.7321798601917373
ENSG00000169891.17,1,Atrioventricular Septal Defect,0.4093567251461988,0.8761977788264279
ENSG00000169885.9,1,Hypothyroidism,0.6742738589211619,0.9300745977087734
ENSG00000169862.18,1,Patent Ductus Arteriosus,0.582312925170068,0.9919277935583515
ENSG00000169826.7,1,Hashimoto Thyroiditis,0.2618181818181818,0.8819734609457568
ENSG00000169814.12,1,Folliculitis,0.40683760683760684,0.770081243577532
ENSG00000169612.3,1,Atrioventricular Septal Defect,0.32234432234432236,0.8878423952885804
ENSG00000169385.2,1,Psoriasis,0.13254901960784315,0.9867174565321852
ENSG00000169299.13,1,Atrioventricular Septal Defect,0.266634288489558,0.8477243659483361
ENSG00000169288.17,1,Celiac Disease,0.44074074074074077,0.9928609646102282
ENSG00000169252.5,1,Conductive Hearing Loss Disorder,0.4417508417508417,0.9151633575673985
ENSG00000169242.11,1,Atrioventricular Septal Defect,0.42696629213483145,0.8087655840343579
ENSG00000169221.13,1,Psoriasis,0.36455696202531646,0.9711954526492999
ENSG00000167004.12,1,Pulmonary Hypertension,0.3080808080808081,0.8223064667303441
ENSG00000166963.12,1,Celiac Disease,0.40935672514619886,0.9970890649389422
ENSG00000166946.13,1,"Otitis Media, Susceptibility To",0.5606575963718822,0.9538869956452909
ENSG00000166920.12,1,"Otitis Media, Susceptibility To",0.5550068587105623,0.9663486607371246
ENSG00000164930.11,1,Atrioventricular Septal Defect,0.2773613193403298,0.881318077401163
ENSG00000164850.14,1,Alopecia Areata,0.3426791277258567,0.873477442765329
ENSG00000001561.6,1,Conductive Hearing Loss Disorder,0.5203174603174604,0.990869003850338
ENSG00000164744.12,1,Scoliosis,0.3202247191011236,0.89150088082259
ENSG00000164684.13,1,Celiac Disease,0.2648475120385233,0.8636005397015794
ENSG00000164609.9,1,Hashimoto Thyroiditis,0.3639455782312925,0.9390088761552854
ENSG00000164535.14,1,Obstructive Sleep Apnea Syndrome,0.6352750809061489,0.9345995586875857
ENSG00000164530.13,1,Hidradenitis Suppurativa,0.40682788051209107,0.9844887864887224
ENSG00000164465.18,1,Hearing Loss Disorder,0.5553191489361702,0.9878579861754416
ENSG00000164463.12,1,Hearing Loss Disorder,0.5618925831202046,0.9814870139359605
ENSG00000164362.18,1,Atrioventricular Septal Defect,0.4241584158415842,0.9435806181874122
ENSG00000164307.12,1,Hidradenitis Suppurativa,0.318796992481203,0.9007033179378022
ENSG00000164291.16,1,Atrioventricular Septal Defect,0.4581939799331104,0.950851612415127
ENSG00000164187.6,1,Hearing Loss Disorder,0.5158730158730159,0.9618271533774467
ENSG00000164181.13,1,Atrioventricular Septal Defect,0.4509948415622697,0.9359580399152938
ENSG00000164112.12,1,Seborrheic Dermatitis,0.21818181818181817,0.9548791533851283
ENSG00000164086.9,1,Hashimoto Thyroiditis,0.22777777777777777,0.968462570153005
ENSG00000164073.10,1,Hashimoto Thyroiditis,0.18935643564356436,0.805927918636384
ENSG00000164032.11,1,Atrioventricular Septal Defect,0.4172549019607843,0.928343660366089
ENSG00000164023.14,1,Patent Foramen Ovale,0.4932885906040269,0.931495597296037
ENSG00000163932.13,1,Atrioventricular Septal Defect,0.4226190476190476,0.9044568499269361
ENSG00000163874.10,1,Hidradenitis Suppurativa,0.2620967741935484,0.6767675336517995
ENSG00000163754.17,1,Atrioventricular Septal Defect,0.3164556962025316,0.8718376965411084
ENSG00000163701.18,1,"Otitis Media, Susceptibility To",0.2587108013937282,0.804186453302546
ENSG00000163629.12,1,Hearing Loss Disorder,0.5869191049913941,0.9120648326869317
ENSG00000163606.10,1,Celiac Disease,0.4026315789473684,0.8848623161685225
ENSG00000163599.14,1,Celiac Disease,0.19772727272727272,0.820592021535361
ENSG00000165006.13,1,Atrioventricular Septal Defect,0.4841093865484109,0.9805937237334847
ENSG00000165195.15,1,Conductive Hearing Loss Disorder,0.5081874647092038,0.8924362311713806
ENSG00000165271.16,1,Conductive Hearing Loss Disorder,0.4477941176470588,0.9663706929689027
ENSG00000166272.16,1,Conductive Hearing Loss Disorder,0.5351111111111111,0.9719197446447636
ENSG00000166888.11,1,Sleep Apnea Syndrome,0.6995235259082787,0.9885762335835456
ENSG00000166886.12,1,Pulmonary Hypertension,0.22486772486772486,0.946558897571835
ENSG00000166860.2,1,Hypothyroidism,0.6977611940298508,0.957244818552402
ENSG00000166848.5,1,Atrioventricular Septal Defect,0.4918032786885246,0.9961542992872451
ENSG00000166803.11,1,Alopecia Areata,0.26738305941845764,0.9076410910340932
